,id,title,bullets,tags,price,area,rooms,page,state
0,selObject_41025328,Helle 3-Zimmer-Wohnung mit Einbauküche,"[['Wohnung', '•', 'Regensburg', 'Innenstadt']]","['Balkon', 'Garten', 'EBK']",Miete zzgl. NK 1.080 €,Wohnfläche ca. 68 m²,Zi. 3,209,9
1,selObject_40967305,voll möblierte City-Apartments,"[['Apartment', '•', 'Ansbach', 'Ansbach']]",['EBK'],Miete zzgl. NK 750 €,Wohnfläche ca. 36 m²,Zi. 1,209,9
2,selObject_40893612,Wohnen im begehrten Münchner Viertel Schwabing-West!,"[['Wohnung', '•', 'München', 'Schwabing-West']]",['EBK'],Miete zzgl. NK 1.090 €,Wohnfläche ca. 43 m²,Zi. 1,209,9
3,selObject_40621276,Moderne 2-Zimmer-Wohnung zum Erstbezug,"[['Erdgeschosswohnung', '•', 'Regensburg', 'Innenstadt']]","['Garten', 'EBK']",Miete zzgl. NK 1.050 €,Wohnfläche ca. 72 m²,Zi. 2,209,9
4,selObject_40554426,Erstbezug! Top 2- Zimmer Neubau Dachgeschoss Wohnung...,"[['Etagenwohnung', '•', 'Oberostendorf', 'Oberostendorf']]",['Balkon'],Miete zzgl. NK 1.100 €,Wohnfläche ca. 137 m²,Zi. 2,209,9
5,selObject_40385094,Tolle 2 Zimmer-Wohnung in ruhiger Wohngegend mit guter...,"[['Etagenwohnung', '•', 'Neuburg', 'Neuburg']]",['Balkon'],Miete zzgl. NK 550 €,Wohnfläche ca. 55 m²,Zi. 2,209,9
6,selObject_40377000,Moderne Studentenappartements,"[['Apartment', '•', 'Ingolstadt', 'Ingolstadt']]",['Balkon'],Miete inkl. NK 530 €,Wohnfläche ca. 22 m²,Zi. 1,209,9
7,selObject_40376968,Moderne Studentenappartements,"[['Apartment', '•', 'Ingolstadt', 'Ingolstadt']]",['Balkon'],Miete inkl. NK 530 €,Wohnfläche ca. 22 m²,Zi. 1,209,9
8,selObject_40376967,Moderne Studentenappartements,"[['Apartment', '•', 'Ingolstadt', 'Ingolstadt']]",['Balkon'],Miete inkl. NK 530 €,Wohnfläche ca. 21 m²,Zi. 1,209,9
9,selObject_40376458,Moderne Studentenappartements,"[['Apartment', '•', 'Ingolstadt', 'Ingolstadt']]",['Balkon'],Miete inkl. NK 530 €,Wohnfläche ca. 21 m²,Zi. 1,209,9
10,selObject_40376076,Moderne Studentenappartements,"[['Apartment', '•', 'Ingolstadt', 'Ingolstadt']]",['Balkon'],Miete inkl. NK 530 €,Wohnfläche ca. 21 m²,Zi. 1,209,9
11,selObject_40376073,Moderne Studentenappartements,"[['Apartment', '•', 'Ingolstadt', 'Ingolstadt']]",['Balkon'],Miete inkl. NK 550 €,Wohnfläche ca. 22 m²,Zi. 1,209,9
12,selObject_40376071,Moderne Studentenappartements,"[['Apartment', '•', 'Ingolstadt', 'Ingolstadt']]",['Balkon'],Miete inkl. NK 530 €,Wohnfläche ca. 22 m²,Zi. 1,209,9
13,selObject_40374708,Moderne Studentenappartements,"[['Erdgeschosswohnung', '•', 'Ingolstadt', 'Ingolstadt']]",[],Miete inkl. NK 550 €,Wohnfläche ca. 22 m²,Zi. 1,209,9
14,selObject_40374553,Moderne Studentenappartements,"[['Erdgeschosswohnung', '•', 'Ingolstadt', 'Ingolstadt']]",[],Miete inkl. NK 530 €,Wohnfläche ca. 21 m²,Zi. 1,209,9
15,selObject_40374536,Moderne Studentenappartements,"[['Erdgeschosswohnung', '•', 'Ingolstadt', 'Ingolstadt']]",[],Miete inkl. NK 530 €,Wohnfläche ca. 21 m²,Zi. 1,209,9
16,selObject_40374515,Moderne Studentenappartements,"[['Erdgeschosswohnung', '•', 'Ingolstadt', 'Ingolstadt']]",[],Miete inkl. NK 530 €,Wohnfläche ca. 21 m²,Zi. 1,209,9
17,selObject_40362444,Steinwurf vom Gärtnerplatz - 2 Zimmer Wohnung in luxur...,"[['Etagenwohnung', '•', 'München', 'Altstadt-Lehel']]",[],Miete zzgl. NK 2.800 €,Wohnfläche ca. 68 m²,Zi. 2,209,9
18,selObject_40337750,"Helle 3-Zimmer-Wohnung, nähe U-Bahn Maximiliansa","[['Etagenwohnung', '•', 'Nürnberg', 'Muggenhof']]","['Balkon', 'EBK']",Miete zzgl. NK 790 €,Wohnfläche ca. 68 m²,Zi. 3,209,9
19,selObject_40319136,"!NEUBAU! Exklusive, traumhafte Penthouse-Wohnung mit...","[['Etagenwohnung', '•', 'Deggendorf', 'Deggendorf']]",[],Miete zzgl. NK 1.865 €,Wohnfläche ca. 177 m²,Zi. 3,209,9
20,selObject_40318928,Exklusive 3-Zimmer-Wohnung mit Balkon,"[['Etagenwohnung', '•', 'Deggendorf', 'Deggendorf']]",[],Miete zzgl. NK 830 €,Wohnfläche ca. 79 m²,Zi. 3,209,9
21,selObject_40318744,!NEUBAU! Exklusive 2-Zimmer-Wohnung mit Balkon,"[['Etagenwohnung', '•', 'Deggendorf', 'Deggendorf']]",[],Miete zzgl. NK 750 €,Wohnfläche ca. 71 m²,Zi. 2,209,9
22,selObject_40313124,***NEU*** Möbliertes 1-Zimmer-Studentenappartement,"[['Wohnung', '•', 'Ingolstadt', 'Ingolstadt']]",[],Miete zzgl. NK 378 €,Wohnfläche ca. 18 m²,Zi. 1,209,9
23,selObject_40313118,Möbliertes Studentenappartement in Ingolstadt,"[['Wohnung', '•', 'Ingolstadt', 'Ingolstadt']]",[],Miete zzgl. NK 430 €,Wohnfläche ca. 20 m²,Zi. 1,209,9
