,id,title,bullets,tags,price,area,rooms,page,state
0,selObject_44189009,Helle 3-Raum Wohnung mit Wintergarten in ruhiger Lage...,"[['Erdgeschosswohnung', '•', 'Chemnitz', 'Altchemnitz']]",[],Miete zzgl. NK 330 €,Wohnfläche ca. 75 m²,"Zi. 2,5",306,14
1,selObject_44189007,Gemütliche 2-Raum Wohnung in der Nähe des Stadtparks...,"[['Etagenwohnung', '•', 'Chemnitz', 'Altchemnitz']]",[],Miete zzgl. NK 250 €,Wohnfläche ca. 51 m²,Zi. 2,306,14
2,selObject_44188967,Gemütliche 1-Raum Wohnung in Chemnitz nahe des Stadtpa...,"[['Etagenwohnung', '•', 'Chemnitz', 'Altchemnitz']]",[],Miete zzgl. NK 190 €,Wohnfläche ca. 36 m²,Zi. 1,306,14
3,selObject_44188925,Charmante 2-Raum Wohnung in ruhiger Lage mit Blick ins...,"[['Etagenwohnung', '•', 'Chemnitz', 'Altchemnitz']]",[],Miete zzgl. NK 320 €,Wohnfläche ca. 64 m²,Zi. 2,306,14
4,selObject_44188901,Schön Renovierte 1-Raumwohnung in Chemnitz,"[['Etagenwohnung', '•', 'Chemnitz', 'Altchemnitz']]",[],Miete zzgl. NK 220 €,Wohnfläche ca. 38 m²,Zi. 1,306,14
5,selObject_44188883,Geräumige 3-Raum Wohnung mit 2 Bädern in Chemnitz,"[['Etagenwohnung', '•', 'Chemnitz', 'Sonnenberg']]",[],Miete zzgl. NK 450 €,Wohnfläche ca. 101 m²,Zi. 4,306,14
6,selObject_44188846,Schön Renovierte 3-Raum Wohnung in ruhiger Lage Chemni...,"[['Etagenwohnung', '•', 'Chemnitz', 'Sonnenberg']]",[],Miete zzgl. NK 280 €,Wohnfläche ca. 58 m²,Zi. 3,306,14
7,selObject_44188835,Schöne 2-Raum Wohnung + kleines Büro in Chemnitz *2...,"[['Etagenwohnung', '•', 'Chemnitz', 'Sonnenberg']]",[],Miete zzgl. NK 280 €,Wohnfläche ca. 57 m²,"Zi. 2,5",306,14
8,selObject_44188829,Helle 4-Zimmer-DG-Wohnung mit Einbauküche und Gartennu...,"[['Dachgeschosswohnung', '•', 'Mylau', 'Mylau']]",['EBK'],Miete zzgl. NK 325 €,Wohnfläche ca. 65 m²,Zi. 4,306,14
9,selObject_44188815,Schöne 3-Raum Wohnung in Chemnitz *1 Monat Kaltmietfr...,"[['Etagenwohnung', '•', 'Chemnitz', 'Sonnenberg']]",[],Miete zzgl. NK 390 €,Wohnfläche ca. 88 m²,Zi. 3,306,14
10,selObject_44188759,2 Zimmer Wohnung in historischem Gebäude mit Balkon,"[['Wohnung', '•', 'Leipzig', 'Gohlis-Süd']]",['Balkon'],Miete zzgl. NK 578 €,Wohnfläche ca. 72 m²,Zi. 2,306,14
11,selObject_44188319,Geräumige 2-Zimmer-Wohnung mit EBK in ruhiger Lage,"[['Etagenwohnung', '•', 'Reichenbach', 'Reichenbach']]","['Garten', 'EBK']",Miete zzgl. NK 244 €,Wohnfläche ca. 51 m²,Zi. 2,306,14
12,selObject_44188292,Schicke Wohnung mit Balkon,"[['Etagenwohnung', '•', 'Königsbrück', 'Königsbrück']]","['Balkon', 'EBK']",Miete zzgl. NK 280 €,Wohnfläche ca. 43 m²,"Zi. 1,5",306,14
13,selObject_44188024,Gemütliche 2-Raum-Wohnung mit Balkon,"[['Wohnung', '•', 'Markneukirchen', 'Markneukirchen']]",['Balkon'],Miete zzgl. NK 280 €,Wohnfläche ca. 42 m²,Zi. 2,306,14
14,selObject_44187687,Schicke 2-Raum-Wohnung mit Balkon und Einbauküche,"[['Etagenwohnung', '•', 'Aue']]","['Balkon', 'EBK']",Miete zzgl. NK 379 €,Wohnfläche ca. 75 m²,Zi. 2,306,14
15,selObject_44187347,Wohnung gesucht? Zuhause gefunden. 2 Raum-Wohnung mit...,"[['Wohnung', '•', 'Colditz', 'Colditz']]",[],Miete zzgl. NK 253 €,Wohnfläche ca. 47 m²,Zi. 2,306,14
16,selObject_44187336,1 Raum - Loft mit Traumblick und Balkon in Colditz,"[['Dachgeschosswohnung', '•', 'Colditz', 'Colditz']]",['Balkon'],Miete zzgl. NK 210 €,Wohnfläche ca. 51 m²,Zi. 1,306,14
17,selObject_44187077,+++REPRÄSENTATIVE WOHNUNG MIT WESTBALKON UND PKW-STELL...,"[['Wohnung', '•', 'Chemnitz', 'Schloßchemnitz']]",['Balkon'],Miete zzgl. NK 400 €,Wohnfläche ca. 74 m²,Zi. 2,306,14
18,selObject_44186930,+++TOLLE WOHNUNG MIT GROßEM SÜDBALKON IN RUHIGER KAßBE...,"[['Wohnung', '•', 'Chemnitz', 'Kaßberg']]",['Balkon'],Miete zzgl. NK 325 €,Wohnfläche ca. 54 m²,Zi. 2,306,14
19,selObject_44186870,"Sehr ruhig, Balkon, Toplage","[['Erdgeschosswohnung', '•', 'Chemnitz', 'Yorckgebiet']]",[],"Miete zzgl. NK 176,93 €",Wohnfläche ca. 32 m²,Zi. 1,306,14
20,selObject_44186490,Mit dem Rad zur Uni in 5 Minuten,"[['Etagenwohnung', '•', 'Dresden', 'Südvorstadt-Ost']]",['Balkon'],Miete zzgl. NK 298 €,Wohnfläche ca. 39 m²,Zi. 1,306,14
21,selObject_44186430,Gemütliche Wohnung im schönen Müglitztal,"[['Erdgeschosswohnung', '•', 'Dohna', 'Dohna']]",[],Miete zzgl. NK 350 €,Wohnfläche ca. 65 m²,Zi. 3,306,14
22,selObject_44185650,Auf gute Nachbarschaft: Günstige 1-Zimmer-Single-Wohnu...,"[['Etagenwohnung', '•', 'Dresden', 'Prohlis-Süd']]",[],Miete zzgl. NK 173 €,Wohnfläche ca. 27 m²,Zi. 1,306,14
23,selObject_44185645,Wohnen im Grünen und doch in der Stadt. Helle und sonn...,"[['Etagenwohnung', '•', 'Dresden', 'Radeberger', 'Vorstadt']]",['Balkon'],Miete zzgl. NK 334 €,Wohnfläche ca. 62 m²,Zi. 3,306,14
24,selObject_44185615,Wohnen im Grünen und doch in der Stadt. Helle und sonn...,"[['Etagenwohnung', '•', 'Dresden', 'Radeberger', 'Vorstadt']]",['Balkon'],Miete zzgl. NK 334 €,Wohnfläche ca. 62 m²,Zi. 3,306,14
25,selObject_44185601,Azubis und Studenten aufgepasst! 1-Zimmer Apartment...,"[['Etagenwohnung', '•', 'Dresden', 'Prohlis-Nord']]",[],Miete zzgl. NK 236 €,Wohnfläche ca. 32 m²,Zi. 1,306,14
26,selObject_44182283,Moderne 2-Raum-Wohnung mit Kamin und Stellplatz in...,"[['Wohnung', '•', 'Bautzen', 'Bautzen']]",['Garten'],Miete zzgl. NK 440 €,Wohnfläche ca. 80 m²,Zi. 2,306,14
